"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of the Treasury","Agency Overall","2013","5 U.S.C. §§ 7114(b)(4), 7132","Dubin v. Dep't of Treasury, 555 F. Supp. 408, 412 (N.D. Ga. 1981) (5 U.S.C. § 7114(b)(4)), aff'd, 697 F.2d 1093 (11th Cir. 1983) (unpublished table decision); NTEU v. OPM, No. 76-695, slip op. at 3-4  (D.D.C. July 9, 1979) (5 U.S.C. § 7114(b)(4) and 5 U.S.C. § 7132).","Defining agencies' and representatives' duty to negotiate in good faith to include disclosure of certain labor relations  training and guidance materials and limiting the issuance of certain subpoenas","4"
"Department of the Treasury","Agency Overall","2013","41 U.S.C. § 4702","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated  by reference into contracts","5"
"Federal Maritime Commission","Agency Overall","2013","46 U.S.C. § 40306","","Information regarding Agreements filed with the FMC","2"
"Federal Maritime Commission","Agency Overall","2013","5 U.S.C. § 574","","Dispute resolution communication","1"
"Corporation for National and Community Service (operating as AmeriCorps)","Agency Overall","2013","N/A","N/A","N/A","0"
"Department of Labor","Agency Overall","2013","Federal Mine Safety and Health Act of 1997, Section 103(g)(1), 30 USC 813(g)","None","Complaint Information & Interviews of Miners","3"
"Department of Labor","Agency Overall","2013","Confidential Information Protection and Statistical Efficiency Act of 2002, Title V of Public Law 107-347","None","Confidential Respondent Data to BLS Survey","2"
"Department of Labor","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1997, Pub. L. No. 98-78, 91 Stat. 319","Sussman v. USMC, 494 F. 3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov’t v. NARS, 656 F.2d 856, 867-68 (D.C. Cir. 1981)","Grand Jury Proceedings","6"
"Federal Deposit Insurance Corporation","Agency Overall","2013","31 U.S.C. §5319 (Bank Secrecy Act)","Hulstein v. DEA, No. 10-4112, 2011 U.S. Dist. LEXIS 25788, at *7-8 (N.D. Iowa Mar. 11, 2011); Berger v. IRS, 487 F. Supp. 2d 482, 496-97 (D.N.J. 2007), aff'd on other grounds, 288 F. App'x 829 (3d Cir. 2008), cert. denied, 129 S. Ct. 2789 (U.S. 2009); Sciba v. Bd. of Governors of the Fed. Reserve Sys., No. 04- 1011, 2005 WL 3201206, at *6 (D.D.C. Nov. 4, 2005).","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","3"
"National Endowment for the Humanities","Agency Overall","2013","N/A","N/A","N/A","0"
"Nuclear Regulatory Commission","Agency Overall","2013","5 U.S.C. § 574(j)","N/A","Dispute Resolution Communications","1"
"National Transportation Safety Board","Agency Overall","2013","49 U.S.C. §1114 (b)(3)","N/A","Voluntarily provided safety-related information if it is not related to the exercise of the NTSB’s accident or incident investigation authority and if the NTSB finds that the disclosure would inhibit the voluntary provision of that type.","3"
"National Transportation Safety Board","Agency Overall","2013","49 U.S.C. §1114 (f)","N/A","Any information relating to Board participation in foreign aircraft accidents, where the country conducting the investigation has not issued its report or two years have not elapsed from the date of the accident.","5"
"Federal Energy Regulatory Commission","Agency Overall","2013","16 U.S.C. § 470hh","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Information pertaining to the nature and location of certain archaeological resources","8"
"Federal Trade Commission","Agency Overall","2013","15 U.S.C. § 46(f)","Doherty v. FTC, No. 80-0513, 1981 WL 2094, at *3 (D.D.C. June 24, 1981) (15 U.S.C. § 46(f)).","""[A]ny trade secret or any commercial or financial information which is obtained from any person and which is privileged or confidential""","55"
"Federal Trade Commission","Agency Overall","2013","15 U.S.C. § 57b-2","A. Michael's Piano, Inc. v. FTC, 18 F.3d 138, 143-44 (2d Cir. 1994) (15 U.S.C. § 57b-2); Carter, Fullerton & Hayes, LLC v. FTC, 637 F. Supp. 2d 1, 9 (D.D.C. 2009) (15 U.S.C. § 57b-2); National Educ. Ass'n v. FTC, No. 79-959-S, 1983 WL 1883, at *1 (D. Mass. Sept. 26, 1983) (15 U.S.C. § 57b-2).","Certain investigative materials received by the FTC and ""provided pursuant to any compulsory process under this subchapter or which is provided voluntarily in place of such compulsory process""","54"
"Federal Trade Commission","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","1"
"Federal Trade Commission","Agency Overall","2013","15 U.S.C. §18a(h)","Lieberman v. FTC, 771 F.2d 32 (2nd Cir. 1985).","Information submitted in connection with the premerger notification provisions of the Hart-Scott-Rodino Antitrust Improvements Act of 1976.","14"
"Federal Trade Commission","Agency Overall","2013","21 U.S.C. § 355","None","Any information or documentary material that may have been filed pursuant to a pharmaceutical agreement notification.","2"
"Office of Special Counsel","Agency Overall","2013","N/A","N/A","N/A","0"
"Committee for Purchase from People Who Are Blind or Severely Disabled","Agency Overall","2013","N/A","N/A","N/A","0"
"Consumer Financial Protection Bureau","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 10 U.S.C 2305 (g)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts.","4"
"Consumer Financial Protection Bureau","Agency Overall","2013","5 U.S.C. App. § 107(a)","Meyerhoff v. EPA, 958 F.2d 1498 1500-02 (9th Cir. 1992); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgement granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010)","Financial disclosure information pertaining to certain government employees.","1"
"Consumer Financial Protection Bureau","Agency Overall","2013","5 U.S.C. § 574(j)","","Administrative Dispute Resolution Act of 1996","1"
"Farm Credit Administration","Agency Overall","2013","N/A","N/A","N/A","0"
"Small Business Administration","Agency Overall","2013","26 U.S.C. 6103, 6105","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Leonard v. U.S. Dep't of Treasury, No. 10-6625, 2013 WL 4517912, at *2 (D.N.J. Aug. 26, 2013) (26 U.S.C. § 6103); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","1"
"Small Business Administration","Agency Overall","2013","Fed. R. Crim. Proc. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95078, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","1"
"Farm Credit System Insurance Corporation","Agency Overall","2013","0","N/A","0","0"
"National Science Foundation","Agency Overall","2013","35 U.S.C. § 122","Irons & Sears v. Dann, 606 F.2d 1215, 1219-21 (D.C. Cir. 1979).","Applications for patents; certain information pertaining to applications for patents","7"
"National Science Foundation","Agency Overall","2013","41 U.S.C. § 4702","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","1"
"Department of Defense","Agency Overall","2013","5 U.S.C. app §107(a)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010).","Ethics in Governments Act of 1978 - Protecting Financial Disclosure Reports of Special Government Employees","6"
"Department of Defense","Agency Overall","2013","5 USC § 574(j)","No","Dispute resolution communications between a neutral and a party to the dispute","6"
"Department of Defense","Agency Overall","2013","5 USC § 7114(b)(4)","Hiken v. DOD, 521 F. Supp. 2d 1047, 1062(N.D. Cal. 2007); O’Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Civil Service Reform Act - Representation Rights and Duties, Labor Unions","4"
"Department of Defense","Agency Overall","2013","10 USC § 128","No","Unclassified special nuclear weapons information","9"
"Department of Defense","Agency Overall","2013","10 USC § 130","Newport Aeronautical Sales v. Dep’t of the Air Force, 660 F. Supp. 2d 60, 65 (D.D.C. 2009); Chenkin v. Department of the Army, No. 93-494, 1994 U.S. Dist. LEXIS 20907, at *8 (E.D. Pa. Jan. 14, 1994), aff’d, 61 F.3d 894 (3d Cir. 1995) (unpublished table decision).","Certain technical data with military or space application in the possession of, or under the control of, the Department of Defense","145"
"Department of Defense","Agency Overall","2013","10 USC § 130b","Hiken v. DOD, 521 F. Supp. 2d 1047, 1062(N.D. Cal. 2007); O’Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Personally identifying information of DoD and Coast Guard personnel in overseas, sensitive or routinely deployable units","798"
"Department of Defense","Agency Overall","2013","10 USC § 130c","Nat’l Inst. Of Military Justice v. DoD 404 F. Supp 2d 325, 335-37 (D.D.C. 2005), aff’d on other grounds, 512 F.3d 677 (D.C. Cir 2008); ACLU v. DOD, 389 F. Supp. 2d 547, 554 (S.D.N.Y. 2005); Gerstein v. DOD, No. 03-5193, slip op. at 8 (N.D. Ca. Dec. 21, 2004).","Certain sensitive information of foreign governments and international organizatiions","50"
"Department of Defense","Agency Overall","2013","10 USC § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WS 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DoJ, 562 D. Supp. 2d 82, 112 (D.D.C. 2008). Wickerwire Gavin, P.C. v. Def Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain jinformation pertaining to, employees of DIA, NRO, and NGA","757"
"Department of Defense","Agency Overall","2013","10 USC § 455","No","Maps, charts, and geodetic data","34"
"Department of Defense","Agency Overall","2013","10 USC § 613a(a)","No","Proceedings from selection and Special Selection Boards for Active Duty Officers and Warrant Officers","1"
"Department of Defense","Agency Overall","2013","10 USC § 1102","Goodrich v. Dept of Air Force, 404 F. Supp. 2d 48, 50-51 (D.D.C. 2005); Dayton Newspapers, Inc. v Dep’t of the Air Force, 107 F Supp. 2d 912, 917 (S.D. Ohio 1999).","Medical quality assurance records","18"
"Department of Defense","Agency Overall","2013","10 USC § 1506 (d) & (f)","No","Records pertaining to the debriefing of a missing person return to U.S. control","1"
"Department of Defense","Agency Overall","2013","10 USC § 2305(g)","10 U.S.C. § 2305(g):  Roman v. NSA, Nos. 09-2947, 09-4281, 09-3344, 09-2504, 09-5633, 2012 WL 569747, at *7 (E.D.N.Y. Feb. 22, 2012); Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011).","DoD contractor proposals","203"
"Department of Defense","Agency Overall","2013","10 USC § 2371(i)","No","Proposals, business plans, or technical information submitted to the DoD as part of a process resulting in awards other than contracts and grants","3"
"Department of Defense","Agency Overall","2013","10 USC § 14104(a)","No","Proceedings from selection and Special Selection Boards for Reserve Officers","1"
"Department of Defense","Agency Overall","2013","10 USC § 2485(h)","No","Commissary commercially valuable information","1"
"Department of Defense","Agency Overall","2013","16 USC § 470w-3","Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.D.Cir Aug. 25, 2004).","National historic preservation information","43"
"Department of Defense","Agency Overall","2013","18 USC § 798(a)","Larson v. Dept of State, 565 F 3d 857, 868-869 (D.C. Cir. 2009);N.Y. Times Co. v. DoD 499 F. Supp. 2d 501, 512 (S.D.N.Y. 2007); Adejumobi v. NSA, No. 07-1237, 2007 WL 4247878, at *3 (M.D. Fla Dec 3, 2007), aff’d per curiam, 287 F. App’x 770 (11th Cir. 2008).","Certain classified information pertaining to the communication intelligence and cytological devices of the United States of any foreign government","3328"
"Department of Defense","Agency Overall","2013","18 USC § 3509(d)","Tampico v. EOUSA, No. 04-2285, slip op. at 8 (D.D.C. Apr. 29, 2005).","Certain records containing identifying information pertaining to children involved in criminal proceedings","20"
"Department of Defense","Agency Overall","2013","22 USC § 2778(e)  Sec 38(e)of the Arms Export Control Act","Council for a Livable World v. U.S. Dept. of State, No 96-1807, slip op. at 11 (D.D.C. Jan. 21, 1998), amended (D.D.C Nov. 23, 1998).","Certain information pertaining to export license applications","8"
"Department of Defense","Agency Overall","2013","26 USC § 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Confidentiality and Disclosure of Returns and Return Information.","1"
"Department of Defense","Agency Overall","2013","41 USC § 423","Legal & Safety Employer Research, Inc v. U.S. Dept of Army. No. Civ. S001748, 2001 WL 34098652 at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information source selection information","7"
"Department of Defense","Agency Overall","2013","42 USC § 2162(a)(Restricted Data) § 2168(a)(1)c (Formerly Restricted Data)","Meeropol v. Smith, No. 75-1121, slip op. at 53-55 (D.D.C. Feb. 29 1984), aff’d in relevant part & remanded in part on other grounds sub nom, Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","Information regarding atomic energy:  Restricted and Formerly Restricted Data","15"
"Department of Defense","Agency Overall","2013","42 USC § 262a(h)","No","Enhanced control of dangerous biiological agentss and toxins","1"
"Department of Defense","Agency Overall","2013","50 USC § 402 Note Sec 6 P.L.","Houghton v. NSA, No. 09-4440, 2010 WL 1784058, at *3 (3d Cir. May 5, 2010)(per curiam); Larson v. Dept of State, 565 F. 3d 857, 868-869 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y Feb. 9, 2009), summary affirmance granted, 354 F. App’x. 591 (2d Cir. 2009).","Information pertaining to the functiions or information of NSA; certain information pertaining to NSA employees","3612"
"Department of Defense","Agency Overall","2013","50 USC § 403(g) Section 6 of the CIA Act of 1949","Larson v. Dept of State, 565 F. 3d 857, 868-869 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v Chertoff, 489 F.Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F. 3d 205 (3d Cir 2008).","Certain information pertaining to CIA employees, specifically:  the organization, functions, names, official titles, salaries, or numbers of personnel employed by the CIA","33"
"Department of Defense","Agency Overall","2013","50 USC § 403-1(i)","CIA v. Sims, 471 U.S. 159, 167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380  (D.D. Cir. 2007).","Intelligence sources and methods","554"
"Department of Defense","Agency Overall","2013","50 USC § 421","No","Protection of identities of certain United States undercover intelligence officers, agents, informants, and sources","2"
"Department of Defense","Agency Overall","2013","50 USC § 432b","No","NSA operational files","15"
"Department of Defense","Agency Overall","2013","50 USC § 435 Note Sec 1082, P.L.","No","Information concerning US personnel classified as POW/MIA during the Vietnam and Korean Conflicts (""McCain Bill"")","4"
"Department of Defense","Agency Overall","2013","50 USC app. § 2170(c)","No","Information or documentary material filed with the President or President's designee pursuant to this section.","1"
"Department of Defense","Agency Overall","2013","50 USC § 2411(c)","Wis. Project on Nuclear Arms Control v. U.S. Dep't of Commerce, 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ'g Co. v. U.S. Dep't of Commerce, 236 F.3d 1286, 1292 (11th Cir. 2001).","Export License Application Information","3"
"Department of Defense","Agency Overall","2013","IG Act of 1978, Sec 7(b). P.L. 95-452","No","Confidentiality of employee complaints to the IG","6"
"Department of Defense","Agency Overall","2013","10 USC § 130e","No","DoD Critical Infrastructure Security","2"
"Department of Defense","Agency Overall","2013","41 USC § 2102","No","Contract proposals prohibited from release by statute.","1"
"United States African Development Foundation","Agency Overall","2013","N/A","N/A","N/A","0"
"Surface Transportation Board","Agency Overall","2013","5 U.S.C. 574(j)","N/A","ADR Communication","1"
"Central Intelligence Agency","Agency Overall","2013","50 U.S.C., Section 403g","Halperin V. CIA, 629 F.2d 144 (D.C. Cir. 1980); Minier V. CIA, 88 F.3d 796 (9th Cir. 1996); Larson v. Dep't of State, 565 F.3d 857 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007) aff'd on other grounds, 541 F.ed 205 (3d Cir. 2008)","E.g., CIA budget information and information relating to the organization, functions, names, official titles, salaries or numbers of personnel employed by CIA, including information relating to intelligence sources and methods.","2890"
"U.S. Agency for Global Media","Agency Overall","2013","N/A","N/A","N/A","0"
"Inter-American Foundation","Agency Overall","2013","0","N/A","0","0"
"United States Copyright Office","Agency Overall","2013","17 U.S.C. §§ 106 (1), (3), 107","none","Material Protected by Copyright","1"
"U.S. Department of State","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008)","Certain records pertaining to grand jury proceedings","1"
"U.S. Department of State","Agency Overall","2013","8 U.S.C.  § 1202(f) (Immigration and Nationality Act)","Medina-Hincapie v. Dep’t of State, 700 F.2d 737, 741-42 (D.C. Cir. 1983)","Records pertaining to the issuance or refusal of visas or permits to enter the United States","10284"
"U.S. Department of State","Agency Overall","2013","10 U.S.C.  § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WL 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DOJ  562 F. Supp. 82, 112 (D.D.C. 2008), Wickwire Gavin, P.C. v. DIA, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004)","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency, the National Reconnaissance Office, and the National Geospatial-Intelligence Agency","10"
"U.S. Department of State","Agency Overall","2013","22 U.S.C. § 2778(e)  (Arms Export Control Act)","Council for a Livable World  v. U.S. Dep't of State, No. 96- 1807, slip op. at 11 (D.D.C.  Jan. 21, 1998), amended  (D.D.C. Nov. 23, 1998).","Certain information pertaining  to export license applications","2"
"U.S. Department of State","Agency Overall","2013","Pub. L. No. 99-93 § 505","No","Records regarding arbitration of claims before the Iran-United States Claims Tribunal","2"
"U.S. Department of State","Agency Overall","2013","50 U.S.C.  § 403g (Central Intelligency Agency Act of 1949)","Larson v. Dep’t of State, 565 F.3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F.3d 205 (3d Cir. 2008)","Intelligence sources and methods; certain information pertaining to CIA employees, specifically: “the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency”","21"
"U.S. Department of State","Agency Overall","2013","50 U.S.C. § 403-1(i)(1) (National Security Act of 1947)","CIA v. Sims, 471 U.S. 159,167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380 (D.C. Cir. 2007)","Intelligence sources and methods","1"
"U.S. Department of State","Agency Overall","2013","50 U.S.C. § 402 note  (National Security Agency  Act of 1959)","ACLU v. DOJ, 681 F.3d 61,  72-75 (2d Cir. 2012); Elec.  Priv. Info. Ctr. v. NSA, 678  F.3d 926, 931 (D.C. Cir.  2012); Houghton v. NSA, 378  F. App'x 235, 238-39 (3d Cir.  2010) (per curiam); Lahr v.  NTSB, 569 F.3d 964, 985 (9th (D.C. Cir. 1979); Larson v. Dep't of  State, 565 F.3d 857, 868-69  (D.C. Cir. 2009); Founding  Church of Scientology v.  NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v.  NSA, No. 07-CV-4502, 2009  WL 303686, at *5-6  (E.D.N.Y. Feb. 9, 2009),  summary affirmance granted,  354 F. App'x. 591 (2d Cir.  2009).","Information pertaining to the  functions or organization of  NSA; certain information  pertaining to NSA employees","4"
"U.S. Department of State","Agency Overall","2013","19 U.S.C. §§ 2605(h),  2605(i)  (Convention on Cultural  Property Implementation  Act)","Ancient Coin Collectors Guild  v. U.S. Dep't of State, 641  F.3d 504, 511 (D.C. Cir.  2011) (19 U.S.C. § 2605(h));  Ancient Coin Collectors Guild  v. U.S. Dep't of State, 866 F.  Supp. 2d 28, 32 (D.D.C.  2012) (19 U.S.C. § 2605(i)).","Certain records pertaining to  Cultural Property Advisory  Committee proceedings where  ""it is determined by the  President or his designee that  the disclosure of matters  involved in the Committee's  proceedings would compromise  the Government's negotiating  objectives or [certain] bargaining positions""; certain  ""information (including trade  secrets and commercial or  financial information which is  privileged or confidential)  submitted in confidence by the  private sector to officers or  employees of the United States  or to the [Cultural Property  Advisory] Committee""  Certain records pertaining to  Cultural Property Advisory  Committee proceedings where  ""it is determined by the  President or his designee that  the disclosure of matters  involved in the Committee's  proceedings would compromise  the Government's negotiating  objectives or [certain] bargaining positions""; certain  ""information (including trade  secrets and commercial or  financial information which is  privileged or confidential)  submitted in confidence by the  private sector to officers or  employees of the United States  or to the [Cultural Property  Advisory] Committee""  Certain records pertaining to  Cultural Property Advisory  Committee proceedings where  ""it is determined by the  President or his designee that  the disclosure of matters  involved in the Committee's  proceedings would compromise  the Government's negotiating  objectives or [certain] bargaining positions""; certain  ""information (including trade  secrets and commercial or  financial information which is  privileged or confidential)  submitted in confidence by the  private sector to officers or  employees of the United States  or to the [Cultural Property  Advisory] Committee""","1"
"U.S. Department of State","Agency Overall","2013","10 U.S.C. § 130","Newport Aeronautical Sales v.  Dep't of the Air Force, 684  F.3d 160, 165 (D.C. Cir.  2012); Chenkin v. Dep't of the  Army, No. 93-494, 1994 U.S.  Dist. LEXIS 20907, at *8  (E.D. Pa. Jan. 14, 1994), aff'd,  61 F.3d 894 (3d Cir. 1995)  (unpublished table decision).","Certain ""technical data with  military or space application in  the possession of, or under the  control of, the Department of  Defense""","1"
"U.S. Department of State","Agency Overall","2013","22 U.S.C. § 4004 (Foreign Service Act)","No","Protects Foreign Service employee records","1"
"U.S. Department of State","Agency Overall","2013","41 U.S.C. § 253b(m)(1)  (currently at 41 U.S.C. §  4702)","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS  35233, at *13-15 (S.D. Ohio  Mar. 15, 2012); Margolin v.  NASA, No. 09-CV-00421,  2011 WL 1303221, at *6 (D.  Nev. Mar. 31, 2011);  Hornbostel v. U.S. Dep't of  the Interior, 305 F. Supp. 2d  21, 30 (D.D.C. 2003),  summary affirmance granted,  No. 03-5257, 2004 WL  1900562 (D.C. Cir. Aug. 25,  2004).","Contractor proposals that are in  the possession or control of an  executive agency and that have  not been set forth or  incorporated by reference into  contracts","1"
"Department of Veterans Affairs","Agency Overall","2013","5 U.S.C. app. § 3","","Names or employees who provide information or complaints to the Inspector General.","96"
"Department of Veterans Affairs","Agency Overall","2013","41 U.S.C. § 4702","Hornbostel v. United States Department of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003)","Prohibits the release of contractor proposals submitted to an agency during the course of federal procurements of property or services.","55"
"Department of Veterans Affairs","Agency Overall","2013","38 U.S.C. § 5701","Ashton v. VA, 1999 U.S. App. LEXIS 22957 (2d Cir. 1999)","Records pertaining to any claim filed with the Department for names and addresses of present and former members of the Armed Forces and their dependents.","140"
"Department of Veterans Affairs","Agency Overall","2013","38 U.S.C. § 5705","Schulte & Sun-Sentinel Co. v. VA, No. 86-6251, slip op. at 3-4, 12 (S.D. Fla. Feb. 2, 1996)","Records created as part of a medical quality assurance program.","60"
"Department of Veterans Affairs","Agency Overall","2013","38 U.S.C. § 7332","Palmer v. Derwinski, No. 91-197, slip op. at 3-4 (E.D. Ky, June 10, 1992)","Records of the identity, diagnosis, prognosis, or treatment of any patient or subject which are maintained in connection with the performance of any patient or subject which are maintained in connection with the performance of any program or activity relating to drug abuse, alcoholism, or alcohol abuse, infection with the human immunodeficiency virus (HIV) or sickle cell anemia.","2038"
"Department of Veterans Affairs","Agency Overall","2013","35 U.S.C. § 205","","Federal agencies are authorized to withhold from disclosure to the public information disclosing any invention in which the Federal Government owns or may own a right, title, or interest (including a nonexclusive license) for a reasonable time in order for a patent application to be filed.  Furthermore, Federal agencies shall not be required to release copies of any document which is part of an application for patent filed with the United States Patent and Trademark Office or with any foreign patent office.","1"
"Department of Veterans Affairs","Agency Overall","2013","26 U.S.C. § 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) and Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002)","Certain tax return and tax convention information.","18"
"Office of Management and Budget","Agency Overall","2013","N/A","N/A","N/A","0"
"National Indian Gaming Commission","Agency Overall","2013","N/A","N/A","N/A","0"
"Office of Navajo and Hopi Indian Relocation","Agency Overall","2013","0","N/A","0","0"
"Council on Environmental Quality","Agency Overall","2013","0","N/A","0","0"
"Office of the United States Trade Representative","Agency Overall","2013","N/A","N/A","N/A","0"
