"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of Justice","Agency Overall","2014","41 U.S.C. § 423(a)(1)","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","3"
"Department of Justice","Agency Overall","2014","42 U.S.C. §§ 2000e-5(b), 2008e-8(e)","Frito-Lay v. EEOC, 964 F. Supp. 236, 240-43 (W.D. Ky. 1997); Am Centennial Ins. Co. v. EEOC, 722 F. Supp. 180, 184 (D.N.J. 1989).","Information pertaining to charges of unlawful employment practices; information obtained by the EEOC in investigating charges of unlawful employment practices","1"
"Department of Justice","Agency Overall","2014","42 U.S.C. § 2162","Meeropol v. Smith, No. 75-1121, slip op. at 53-55 (D.D.C. Feb. 29, 1984), aff'd in relevant part & remanded in part on other grounds sub nom; Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","""Restricted Data"" pertaining to atomic weapons and special nuclear material","98"
"Department of Justice","Agency Overall","2014","42 U.S.C. §§ 2286d(a), 2286g(3)","Nat. Res. Def. Council, Inc. v. Def. Nuclear Facilities Safety Bd., 969 F.2d 1248, 1249, 1251 (D.C. Cir. 1992).","Defense Nuclear Facilities Safety Board recommendations","1"
"Department of Justice","Agency Overall","2014","42 U.S.C. § 3789g","N/A","Data received by the Bureau of Justice Statistics and used only for statistical or research purposes","5"
"Department of Justice","Agency Overall","2014","49 U.S.C. § 114","Skurow v. DHS, No. 11-1296, 2012 WL 4380895, at *9-10 (D.D.C. Sept. 26, 2012); Tooley v. Bush, No. 06-306, 2006 WL 3783142, at *19 (D.D.C. Dec. 21, 2006), aff'd on other grounds, 586 F.3d 1006 (D.C. Cir. 2009); Gordon v. FBI, 390 F. Supp. 2d 897, 900 (N.D. Cal. 2004).","Information obtained or developed in carrying out security under the authority of the Aviation and Transportation Security Act or under Chapter 449 of this Title","1"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 402 note","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Elec. Priv. Info. Ctr. v. NSA, 678 F.3d 926, 931 (D.C. Cir. 2012); Houghton v. NSA, 378 F. App'x 235, 238-39 (3d Cir. 2010) (per curiam); Lahr v. NTSB, 569 F.3d 964, 985 (9th Cir. 2009); Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y. Feb. 9, 2009), summary affirmance granted, 354 F. App'x. 591 (2d Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees","5"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 403g","Larson v. Dep't of State, 565 F. 3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff'd on other grounds, 541 F. 3d 205 (3d cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: ""the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency""","38"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 403-1(i)(1)","CIA v. Sims, 471 U.S. 159, 167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380 (D.C. Cir. 2007).","Intelligence sources and methods","362"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 431","CIA v. Sims, 471 U.S. 159, 167, 174 n.19 (1985) (dictum); Wolf v. CIA, 569 F. Supp. 2d 1, 8 (D.D.C. 2008).","""[O]perational files of the Central Intelligence Agency""","1"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 1702(a)(1)","Wis. Project on Nuclear Arms Control v. U.S. Dep't of Commerce, 317 F.3d 275, 284 (D.C. Cir. 2003).","Authorizes the President to ""regulate ...prevent or prohibit ...importation or exportation of ...any property in which any foreign country or a national thereof has any interest ...by any person, or with respect to any property, subject to the jurisdiction of the United States","1"
"Department of Justice","Agency Overall","2014","50 U.S.C. § 3024(i)","N/A","Intelligence sources and methods","1"
"Department of Justice","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund of Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","441"
"Department of Justice","Agency Overall","2014","Fed. R. Crim. P. 32, enacted by Act of July 30, 1975, Pub. L. No. 94-64, § 2, 89 Stat. 370","DOJ v. Julian, 486 U.S. 1, 9 (1988).","Presentence reports and recommendations","18"
"Department of Justice","Agency Overall","2014","Pub. L. No. 108-447, 118 Stat. 2809, 2859-60","City of Chicago v. U.S. Dep't of the Treasury, 423 F.3d 777, 781-82 (7th Cir. 2005).","Certain firearms database information","1"
"Department of Justice","Agency Overall","2014","Pub. L. No. 110-161, 121 Stat. 184","N/A","Firearms trace information, information required to be maintained by Federal Firearms Licensees (FFLs) pursuant to 18 U.S.C. § 923(g)","33"
"Department of Justice","Agency Overall","2014","Pub. L. No. 111-8, 123 Stat. 524","City of Chicago v. U.S. Dep't of the Treasury, 423 F.3d 777 (7th Cir. 2005).","Information required to be maintained by Federal Firearms Licensees and information maintained in the ATF Firearms Tracing Systems","72"
"Office of the United States Trade Representative","Agency Overall","2014","N/A","N/A","N/A","0"
"U.S. Agency for International Development","Agency Overall","2014","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","6"
"Office of the Special Inspector General for Afghanistan Reconstruction","Agency Overall","2014","N/A","N/A","N/A","0"
"U.S. Department of State","Agency Overall","2014","8 U.S.C. 1202(f) (Immigration and Nationality Act)","Medina-Hincapie v. Dep't of State, 700 F.2d 737, 741-42 (D.C. Cir. 1983); DeLaurentiis v. Haig, 686 F.2d 192, 194 (3d Cir. 1982); Beltranena v. U.S. Dep't of State, 821 F. Supp. 2d 167, 177-78 (D.D.C. 2011); Badalamenti v. U.S. Dep't of State, 899 F. Supp. 542, 547 (D. Kan. 1995); Jan-Xin Zang v. FBI, 756 F. Supp. 705, 711-12 (W.D.N.Y. 1991); Smith v. DOJ, No. 81-CV-813, 1983 U.S. Dist. LEXIS 10878, at *13-14 (N.D.N.Y. Dec. 13, 1983); Holy Spirit Ass'n for Unification of World Christianity, Inc. v. U.S. Dep't of State, 526 F. Supp. 1022, 1031 (S.D.N.Y. 1981).","Certain records pertaining to the issuance or refusal of visas to enter the United States","9262"
"U.S. Department of State","Agency Overall","2014","10 U.S.C. § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WL 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DOJ, 562 F. Supp. 82, 112 (D.D.C. 2008); Wickwire Gavin, P.C. v. DIA, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency, the National Reconnaissance Office, and the National Geospatial-Intelligence Agency","12"
"U.S. Department of State","Agency Overall","2014","22 U.S.C. § 2778(e)  (Arms Export Control Act)","Council for a Livable World  v. U.S. Dep't of State, No. 96- 1807, slip op. at 11 (D.D.C.  Jan. 21, 1998), amended  (D.D.C. Nov. 23, 1998).","Certain information pertaining  to export license applications","7"
"U.S. Department of State","Agency Overall","2014","50 U.S.C.  § 403g (Central Intelligency Agency Act of 1949)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Larson v. Dep't of State, 565 F.3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff'd on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to CIA employees, specifically: “the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency""","15"
"U.S. Department of State","Agency Overall","2014","50 U.S.C. § 402 note  (National Security Agency  Act of 1959)","ACLU v. DOJ, 681 F.3d 61,  72-75 (2d Cir. 2012); Elec.  Priv. Info. Ctr. v. NSA, 678  F.3d 926, 931 (D.C. Cir.  2012); Houghton v. NSA, 378  F. App'x 235, 238-39 (3d Cir.  2010) (per curiam); Lahr v.  NTSB, 569 F.3d 964, 985 (9th (D.C. Cir. 1979); Larson v. Dep't of  State, 565 F.3d 857, 868-69  (D.C. Cir. 2009); Founding  Church of Scientology v.  NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v.  NSA, No. 07-CV-4502, 2009  WL 303686, at *5-6  (E.D.N.Y. Feb. 9, 2009),  summary affirmance granted,  354 F. App'x. 591 (2d Cir.  2009)","Information pertaining to the  functions or organization of  NSA; certain information  pertaining to NSA employees","5"
"U.S. Department of State","Agency Overall","2014","41 U.S.C. §  4702 (formerly 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS  35233, at *13-15 (S.D. Ohio  Mar. 15, 2012); Margolin v.  NASA, No. 09-CV-00421,  2011 WL 1303221, at *6 (D.  Nev. Mar. 31, 2011);  Hornbostel v. U.S. Dep't of  the Interior, 305 F. Supp. 2d  21, 30 (D.D.C. 2003),  summary affirmance granted,  No. 03-5257, 2004 WL  1900562 (D.C. Cir. Aug. 25,  2004).","Contractor proposals that are in  the possession or control of an  executive agency and that have  not been set forth or  incorporated by reference into  contracts","3"
"U.S. Department of State","Agency Overall","2014","50 U.S.C. § 403-1(i)(1) (National Security Act of 1947)","CIA v. Sims, 471 U.S. 159,167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380 (D.C. Cir. 2007).","Intelligence sources and methods","2"
"U.S. Department of State","Agency Overall","2014","49 U.S.C. § 40119(b) (Federal Aviation Act)","Pub. Citizen, Inc. v. FAA, 988  F.2d 186, 194 (D.C. Cir.  1993); Gordon v. FBI, 390 F.  Supp. 2d 897, 900 (N.D. Cal.  2004).","Certain information obtained or  developed in ensuring  transportation security if  disclosure of that information  would: constitute an invasion  of personal privacy, reveal a  trade secret or confidential  commercial or financial  information, or be detrimental  to transportation safety","2"
"U.S. Department of State","Agency Overall","2014","10 U.S.C. § 130b","Hall v. CIA, No. 04-00814,  2012 WL 3143839, at * 16  (D.D.C. Aug. 3, 2012); Hiken  v. DOD, 521 F. Supp. 2d  1047, 1062 (N.D. Cal. 2007);  O'Keefe v. DOD, 463 F.  Supp. 2d 317, 325 (E.D.N.Y.  2006); Windel v. United  States, No. A02-306, 2005  WL 846206, at *2 (D. Alaska  Apr. 11, 2005).","Personally identifiable  information pertaining to  members of the armed forces  assigned to ""routinely  deployable unit[s]"" and certain  employees of DOD and DHS","9"
"U.S. Department of State","Agency Overall","2014","26 U.S.C. §§ 6103, 6105 (Internal Revenue Code)","Church of Scientology v. IRS,  484 U.S. 9, 15 (1987)  (26 U.S.C. § 6103); Pac.  Fisheries, Inc. v. IRS, 395 F.  App'x. 438, 440 (9th Cir.  2010) (unpublished  disposition) (26 U.S.C.  §§ 6103, 6105); Leonard v.  U.S. Dep't of Treasury, No.  10-6625, 2013 WL 4517912,  at *2 (D.N.J. Aug. 26, 2013)  (26 U.S.C. § 6103); Tax  Analysts v. IRS, 217 F. Supp.  2d 23, 27-29 (D.D.C. 2002)  (26 U.S.C. § 6105).","Certain tax return information,  to include Taxpayer  Identification Numbers of third  parties, and certain tax  convention information","1"
"U.S. Department of State","Agency Overall","2014","50 U.S.C. app. § 2411(c) (Export Administration Act of 1979)","Wis. Project on Nuclear Arms Control v. U.S. Dep't of Commerce, 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ'g Co. v. U.S. Dep't of Commerce, 236 F.3d 1286, 1292 (11th Cir. 2001); Lessner v. U.S. Dep't of Commerce, 827 F.2d 1333, 1336-37 (9th Cir. 1987).","Information pertaining to license applications under the Export Administration Act","2"
"U.S. Department of State","Agency Overall","2014","Convention on Nuclear Safety, Article 27","A treaty is presumed to qualify as a statute under Exemption 3 because of Senate approval.  No court decision.","Information provided by a party to the convention and identified by that party as protected.","1"
"Privacy and Civil Liberties Oversight Board","Agency Overall","2014","50 U.S.C. § 402 note (National Security Agency Act of 1959)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Elec. Priv. Info. Ctr. v. NSA, 678 F.3d 926, 931 (D.C. Cir. 2012); Houghton v. NSA, 378 F. App'x 235, 238-39 (3d Cir. 2010) (per curiam); Lahr v. NTSB, 569 F.3d 964, 985 (9th Cir. 2009); Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y. Feb. 9, 2009), summary affirmance granted, 354 F. App'x. 591 (2d Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees","1"
"National Mediation Board","Agency Overall","2014","N/A","N/A","N/A","0"
"Nuclear Regulatory Commission","Agency Overall","2014","42 U.S.C. 2167","Va. Sunshine Alliance v. NRC, 509 F. Supp. 863 (D.D.C.1981), aff'd, 669 F.2d 788 (D.C. Cir. 1981)","Certain Safeguards Information","1"
"Nuclear Regulatory Commission","Agency Overall","2014","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","3"
"Nuclear Regulatory Commission","Agency Overall","2014","5 U.S.C. § 574(j)","N/A","Dispute Resolution Communications","1"
"United States Trade and Development Agency","Agency Overall","2014","26 U.S.C. § 6103","","Contractor Tax Identification Number (TIN)","1"
"Department of Veterans Affairs","Agency Overall","2014","5 U.S.C. App § 3 (IG Act)","","Names or employees who provide information or complaints to the Inspector General.","11"
"Department of Veterans Affairs","Agency Overall","2014","41 U.S.C. § 4702","Hornbostel v. United States Department of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003)","Prohibits the release of contractor proposals submitted to an agency during the course of federal procurements of property or services.","67"
"Department of Veterans Affairs","Agency Overall","2014","41 USC § 2102","Legal & Safety Employer Research, Inc. v. U.S. Dep't. of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001)","Contractor bid or proposal infomration; source selection information","13"
"Department of Veterans Affairs","Agency Overall","2014","38 U.S.C. § 5701","Ashton v. VA, 1999 U.S. App. LEXIS 22957 (2d Cir. 1999)","Records pertaining to any claim filed with the Department for names and addresses of present and former members of the Armed Forces and their dependents.","123"
"Department of Veterans Affairs","Agency Overall","2014","38 U.S.C. § 5705","Schulte & Sun-Sentinel Co. v. VA, No. 86-6251, slip op. at 3-4, 12 (S.D. Fla. Feb. 2, 1996)","Records created as part of a medical quality assurance program.","71"
"Department of Veterans Affairs","Agency Overall","2014","38 U.S.C. § 7332","Palmer v. Derwinski, No. 91-197, slip op. at 3-4 (E.D. Ky, June 10, 1992)","Records of the identity, diagnosis, prognosis, or treatment of any patient or subject which are maintained in connection with the performance of any patient or subject which are maintained in connection with the performance of any program or activity relating to drug abuse, alcoholism, or alcohol abuse, infection with the human immunodeficiency virus (HIV) or sickle cell anemia.","2369"
"Department of Veterans Affairs","Agency Overall","2014","38 U.S.C. § 7451","","Information collected in VA nurse and other health-care personnel wage surveys.","2"
"Department of Veterans Affairs","Agency Overall","2014","26 U.S.C. § 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) and Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002)","Certain tax return and tax convention information.","15"
"Department of Veterans Affairs","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","4"
"National Aeronautics and Space Administration","Agency Overall","2014","10 U.S.C. § 2305(g)","Roman v. NSA, Nos. 09-2947, 09=4281, 09-3344, 09-2504, 09-5633, 2012 WL 569747, at *7 (E.D.N.Y. Feb. 22, 2012); Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011).","Certain contractor proposals","7"
"National Aeronautics and Space Administration","Agency Overall","2014","22 U.S.C. § 2751","None cited","Information subject to the Arms Exports Control; Control Technical data withheld according to regulations establishing lists or categories of technical data that may not be exported, under the Arms Export Control Act.","14"
"National Aeronautics and Space Administration","Agency Overall","2014","41 U.S.C. § 2102","Legal & Safety Employer Research, Inc. V U.S. Dept of the Army, No, Civ. S001748, 2001 UL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum)","Contractor bid or proposal information; source selection information","2"
"National Aeronautics and Space Administration","Agency Overall","2014","5 U.S.C. 107(a)(2)","Ethics in Government Act of 1978 - Protecting Financial Disclosure Reports of Special Government Employees","Ethics in Government Act of 1978 - Protecting Financial Disclosure Reports of Special Government Employees","2"
"National Aeronautics and Space Administration","Agency Overall","2014","41 U.S.C. § 423(a)(1)*","Legal & Safety Employer Research, Inc. V U.S. Dept of the Army, No, Civ. S001748, 2001 UL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum)","Procurement Integrity Act","1"
"Federal Election Commission","Agency Overall","2014","52 U.S.C. sec. 30109(a)(12)(A)","Citizens for Responsibility and Ethics in Washington v. FEC. No. 04-1672, slip op. at 5 (D.D.C. May 16, 2005).","Any notification or investigation made under this section of the Federal Election Campaign Act pertaining to federal campaign funds.","5"
"Federal Housing Finance Agency","Agency Overall","2014","N/A","N/A","N/A","0"
"Office of Science and Technology Policy","Agency Overall","2014","50 U.S.C. App. § 2170(c)","N/A","Material filed with CFIUS","1"
"Merit Systems Protection Board","Agency Overall","2014","Pub. L. No. 107‐347","N/A","Data that are required for exclusively statistical purposes under a pledge of confidentiality","1"
"Federal Deposit Insurance Corporation","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","1"
"Selective Service System","Agency Overall","2014","N/A","N/A","N/A","0"
"Social Security Administration","Agency Overall","2014","26 U.S.C. 6103, 6105 (Internal Revenue Code)","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Leonard v. U.S. Dep't of Treasury, No. 10-6625, 2013 WL 4517912, at *2 (D.N.J. Aug. 26, 2013) (26 U.S.C. § 6103); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","38"
"Social Security Administration","Agency Overall","2014","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or in control of an executive agency and that have not been set forth or incorporated by reference into contracts","9"
"U.S. Commission on Civil Rights","Agency Overall","2014","N/A","N/A","N/A","0"
"General Services Administration","Agency Overall","2014","41 U.S.C. § 4702","Margolin v. NASA, No. 09­CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","10"
"Office of Government Ethics","Agency Overall","2014","5 U.S.C. App. § 105","","Financial disclosure reports","2"
"Tennessee Valley Authority","Agency Overall","2014","41 U.S.C. § 253b(m)(1)  (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","3"
"Department of Defense","Agency Overall","2014","5 USC § 107(a)(2)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009).","Financial disclosure information pertaining to certain government employees","3"
"Department of Defense","Agency Overall","2014","5 USC § 574(j)","No","Dispute resolution communications between a neutral and a party to the dispute","9"
"Department of Defense","Agency Overall","2014","5 USC § 7114(b)(4), 7132","Dubin v. Dep't of Treasury, 555 F. Supp. 408, 412 (N.D. Ga. 1981) (5 U.S.C. § 7114(b)(4)), aff'd, 697 F.2d 1093 (11th Cir. 1983) (unpublished table decision); NTEU v. OPM, No. 76-695, slip op. at 3-4 (D.D.C. July 9, 1979) (5 U.S.C. § 7114(b)(4) and 5 U.S.C. § 7132).","Defining agencies' and representatives' duty to negotiate in good faith to include dsclosure of certain labor relations training and guidance materials and limiting the issuance of certain subpoenas.","1"
"Department of Defense","Agency Overall","2014","10 USC § 128","No","Unclassified special nuclear weapons information","14"
"Department of Defense","Agency Overall","2014","10 USC § 130","Newport Aeronautical Sales v. Dep’t of the Air Force, 660 F. Supp. 2d 60, 65 (D.D.C. 2009); Chenkin v. Department of the Army, No. 93-494, 1994 U.S. Dist. LEXIS 20907, at *8 (E.D. Pa. Jan. 14, 1994), aff’d, 61 F.3d 894 (3d Cir. 1995) (unpublished table decision).","Certain technical data with military or space application in the possession of, or under the control of, the Department of Defense","87"
"Department of Defense","Agency Overall","2014","10 USC § 130b","Hiken v. DOD, 521 F. Supp. 2d 1047, 1062(N.D. Cal. 2007); O’Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Personally identifying information of DoD and Coast Guard personnel in overseas, sensitive or routinely deployable units","512"
"Department of Defense","Agency Overall","2014","10 USC § 130c","Nat’l Inst. Of Military Justice v. DoD 404 F. Supp 2d 325, 335-37 (D.D.C. 2005), aff’d on other grounds, 512 F.3d 677 (D.C. Cir 2008); ACLU v. DOD, 389 F. Supp. 2d 547, 554 (S.D.N.Y. 2005); Gerstein v. DOD, No. 03-5193, slip op. at 8 (N.D. Ca. Dec. 21, 2004).","Certain sensitive information of foreign governments and international organizatiions","124"
"Department of Defense","Agency Overall","2014","10 USC § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WS 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DoJ, 562 D. Supp. 2d 82, 112 (D.D.C. 2008). Wickerwire Gavin, P.C. v. Def Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain jinformation pertaining to, employees of DIA, NRO, and NGA","874"
"Department of Defense","Agency Overall","2014","10 USC § 455","No","Maps, charts, and geodetic data","30"
"Department of Defense","Agency Overall","2014","10 USC § 613a(a)","No","Proceedings from selection and Special Selection Boards for Active Duty Officers and Warrant Officers","1"
"Department of Defense","Agency Overall","2014","10 USC § 1102","Goodrich v. Dept of Air Force, 404 F. Supp. 2d 48, 50-51 (D.D.C. 2005); Dayton Newspapers, Inc. v Dep’t of the Air Force, 107 F Supp. 2d 912, 917 (S.D. Ohio 1999).","Medical quality assurance records","29"
"Department of Defense","Agency Overall","2014","10 USC § 1506 (d) & (f)","No","Records pertaining to the debriefing of a missing person return to U.S. control","1"
"Department of Defense","Agency Overall","2014","10 USC § 2305(g)","Chesterfield Assocs., Inc. v. U.S. Coast Guard, No. 08-CV-4674, 2009 WL 1406994, at *1-2 (E.D.N.Y. May 19, 2009).","DoD contractor proposals","246"
"Department of Defense","Agency Overall","2014","10 USC § 130e","No","DoD Critical Infrastructure Security","5"
"Department of Defense","Agency Overall","2014","18 USC § 2510-2520","Mendoza v. DEA, No. 07-5006, 2007 U.S. App. LEXIS 22175 (D.C. Cir. Sept. 14, 2007) (per curiam); Lam Lek Chong v. DEA, 929 F.2d 729, 733 (D.C. Cir. 1991); Payne v. DOJ, No. 96-30840, slip op. at 5-6 (5th Cir. July 11, 1997).","Wiretap requests and the contents of any wire, oral, or electronic communication obtained through wiretaps.","1"
