"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"National Archives and Records Administration","Agency Overall","2022","26 U.S.C. §§ 6103, 6105 (Internal Revenue Code)","Nosal v. IRS, 523 F. Supp. 3d 72, 79 (D.D.C. 2021); Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Elec. Priv. Info. Ctr. v. IRS, 910 F.3d 1232, 1237 (D.C. Cir. 2018); Leonard v. U.S. Dep’of Treasury, 590 F. App’x. 141, 143-44 (3d Cir. 2014) (per curiam); Pac. Fisheries, Inc. v. IRS, 395 F. App’x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","3"
"National Archives and Records Administration","Agency Overall","2022","42 U.S.C. §§ 2162, 2167, 2168(a)(1) (Atomic Energy Act)","Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","“Restricted Data” pertaining to atomic weapons and special nuclear material and certain safeguards information for nuclear material","5"
"National Archives and Records Administration","Agency Overall","2022","50 U.S.C. § 3024(i)(1) (formerly at 50 U.S.C. § 403-1(i)(1)) (National Security Act of 1947)","CIA v. Sims, 471 U.S. 159, 167 (1985).","Intelligence sources and methods","79"
"National Archives and Records Administration","Agency Overall","2022","50 U.S.C. § 3507 (formerly at 50 U.S.C. § 403g) (Central Intelligence Agency Act of 1949)","Assassination Archives & Rsch. Ctr. v. CIA, No. 18-5280, 2019 WL 691517 (D.C. Cir. Feb. 15, 2019) (per curiam); ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007);
Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: “the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency”","21"
"National Archives and Records Administration","Agency Overall","2022","50 U.S.C. § 3605 (formerly at 50 U.S.C. § 402 note) (National Security Agency Act of 1959)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Elec. Priv. Info. Ctr. v. NSA, 678 F.3d 926, 931 (D.C. Cir. 2012); Houghton v. NSA, 378 F. App’x 235, 238-39 (3d Cir. 2010) (per curiam); Lahr v. NTSB, 569 F.3d 964, 985 (9th Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees","2"
"National Archives and Records Administration","Agency Overall","2022","Fed. R. Crim. P. 6(e), enacted  by Act of July 30, 1977, Pub.  L. No. 95-78, § 2, 91 Stat.  319","Sussman v. USMS, 494 F.3d 
1106, 1113 (D.C. Cir. 2007); 
Sorin v. DOJ, No. 18-99, 2018 
WL 6431027 (2d Cir. Dec. 6, 
2018) (per curium); Widi v. 
McNeil, No. 12-CV-00188, 
2016 WL 4394724, at *23 (D. 
Me. Aug 16, 2016); Durham v. 
U.S. Att’y Gen., No. 06-843, 
2008 WL 620744, at *2 (E.D. 
Tex. Mar. 3, 2008); Cozen 
O'Connor v. U.S. Dep’t of 
Treasury, 570 F. Supp. 2d 749, 
776 (E.D. Pa. 2008).","Certain records that would 
reveal some secret aspect 
pertaining to grand jury 
proceedings ","29"
"Selective Service System","Agency Overall","2022","Exemption 3","N/A","N/A ","0"
"United States Copyright Office","Agency Overall","2022","N/A","N/A","N/A","0"
"Department of Transportation","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","3"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 31143(b)","N/A","Identities of motor carrier safety complaints","717"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 114(r), (formerly at 49 U.S.C. § 114(s))","Magassa v. TSA, No. 19-01953, 2022 WL 971207, at *5 (D.D.C Mar. 31, 2022); Skurow v. DHS, 892 F. Supp. 2d 319, 329-30 (D.D.C. 2012); Gordon v. FBI, 390 F. Supp. 2d 897, 900 (N.D. Cal. 2004).","Information obtained or developed in carrying out security under the authority of the Aviation and Transportation Security Act or under chapter 449 of this title","203"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 30305(c)","        ","National Driver Registration information on certain individuals","10"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 60138","        ","Certain information contained in pipeline facility response plans","1"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 40123(a)","N/A","Aviation Safety Action Program voluntarily submitted information","23"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 30172(f)","N/A  ","Information that could identify a whistleblower","1"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 46102(c)","        ","Recordings and proceedings before the Secretary, Administrator of the Transportation Security Administration, and Administrator of the Federal Aviation Administration requiring secrecy because of national defense","1"
"Department of Transportation","Agency Overall","2022","51 U.S.C.§ 50916 (formerly at 49 U.S.C. § 70114)","N/A","Commercial space launch activity information exempted under 5 U.S.C. § 552(b)(4) or designated as confidential by the submitter or head of the executive agency providing the information","3"
"Department of Transportation","Agency Overall","2022","49 U.S.C § 44912(d)(2)(A)","N/A","Information relating to transportation security and research and development activities","1"
"Department of Transportation","Agency Overall","2022","10 U.S.C. § 130e","N/A      ","DOD Critical Infrastructure security information","13"
"Department of Transportation","Agency Overall","2022","49 U.S.C. § 44735","N/A","Certain report, data, or other safety information submitted to the FAA","4"
"Office of the Director of National Intelligence","Agency Overall","2022","50 USC §3024(i)(1) (formerly at 50 USC § 403-1(i)(1)) ","CIA v. Sims, 471 US 159, 167 (1985).","Intelligence sources and methods","167"
"Office of the Director of National Intelligence","Agency Overall","2022","50 USC § 3507 (formerly at 50 USC § 403g)","Assassination Archives & Research Ctr. v. CIA, No. 18-5280, 2019 WL 691517 (D.C. Cir. Feb. 15, 2019) (per curiam); ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007), aff'd on other grounds, 541 F.3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: ""the organization, functions, names official titles, salaries, or numbers of personnel employed by the Agency""","45"
"Social Security Advisory Board","Agency Overall","2022","N/A","N/A","N/A","0"
"National Capital Planning Commission","Agency Overall","2022","N/A","N/A","N/A","0"
"Pension Benefit Guaranty Corporation","Agency Overall","2022","29 U.S.C. § 1310(c)","N/A","Any information or documentary material submitted to the [agency] pursuant to . . . section 
[1310 of title 29 of the United States Code]","2"
"Department of Agriculture","Agency Overall","2022","16 U.S.C. § 470hh","Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 29- 30 (D.D.C. 2003), summary affirmance granted, No. 03- 5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004); Starkey v. U.S. Dep’t of the Interior, 238 F. Supp. 2d 1188, 1192-94 (S.D. Cal. 2002).","Information pertaining to the nature and location of certain archaeological resources","44"
"Department of Agriculture","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkerfield v. HUD, No. 10-885, 2012 U.S. Dist. Lexis 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel V. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts.","9"
"Department of Agriculture","Agency Overall","2022","7 U.S.C. § 1502(c)(1)","Bush v. U.S. Dep’t of Agric., No. 16-4128, 2017 WL 3568672, at *7 (N.D. Iowa Aug. 17, 2017).","Certain information furnished by a producer under the Federal Crop Insurance Act.","10"
"Department of Agriculture","Agency Overall","2022","7 U.S.C. § 8791(b)(2)","Cent. Platte Nat. Res. Dist. v. U.S. Dep’t of Agric., 643 F.3d 1142, 1147-48 (8th Cir. 2011); Zanoni v. USDA, 605 F. Supp. 2d 230, 237-38 (D.D.C. 2009).","“[I]nformation provided by an agricultural producer or owner of agricultural land concerning the agricultural operation, farming or conservation practices, or the land itself, in order to participate in programs of the Department” or “geospatial information...maintained by the Secretary about agricultural land or operations.”","161"
"Department of Agriculture","Agency Overall","2022","5 U.S.C. § 574(j)","N/A","Dispute resolution communications.","2"
"Department of Agriculture","Agency Overall","2022","7 U.S.C. § 2276(a)(2)","Strunk v. U.S. Dept. of Interior, 752 F. Supp. 2d 39, 44-45 (D.D.C. 2010).","“[I]nformation furnished under a provision of law referred to in subsection (d) of this section . . . unless such information has been transformed into a statistical or aggregate form that does not allow the identification of the person who supplied particular information”","2"
"Department of Agriculture","Agency Overall","2022","15 U.S.C. § 638(k)(4)","N/A","Information contained within a Small Business Innovative Research (SBIR) and Small Business Technology Transfer (STTR) program evaluation databases","1"
"Department of Agriculture","Agency Overall","2022","44 U.S.C. § 3501 note","N/A","Data or information acquired under a pledge of confidentiality for exclusively statistical purposes","5"
"Farm Credit System Insurance Corporation","Agency Overall","2022","NA","NA","NA","0"
"Department of Housing and Urban Development","Agency Overall","2022","41 U.S.C. § 4702 (formerly at  41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","5"
"Department of Housing and Urban Development","Agency Overall","2022","42 U.S.C. §§ 2000e-5(b), 2000e-8(e)","Frito-Lay v. EEOC, 964 F. Supp. 236, 240-43 (W.D. Ky. 1997)); Am. Centennial Ins. Co. v. EEOC, 722 F. Supp. 180, 184 (D.N.J. 1989).","Information pertaining to charges of unlawful employment practices; information obtained by the EEOC in investigating charges of unlawful employment practices","1"
"Department of Housing and Urban Development","Agency Overall","2022","42 U.S.C. § 3610(d)","West v. Jackson, 448 F. Supp. 2d 207, 212-13 (D.D.C. 2006), summary affirmance granted & motion to remand denied, No. 06-5281, 2007 WL 1723362 (D.C. Cir. Mar. 6, 2007).","Records pertaining to conciliation of disputes regarding allegations of unfair housing practices; information derived from housing discrimination investigations and any final investigative reports pertaining to such investigations","15"
"Department of Housing and Urban Development","Agency Overall","2022","42 U.S.C. § 3537a","        ","Covered information during the grant selection process","2"
"Department of Energy","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD. No. 10-885, 2012 U.S. dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S.  Dep't of the Interior, 305 F. Supp. 2d 21, 30 v. (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. cir. Aug. 25, 2004).","Contractor proposals that are in possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","4"
"Department of Energy","Agency Overall","2022","42 U.S.C. 2162, 2167, 2168(a)(1)","Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","“Restricted Data” pertaining to atomic weapons and special nuclear material and certain safeguards information for nuclear material","7"
"Department of Energy","Agency Overall","2022","54 U.S.C. 307103 (formerly at 16 U.S.C. § 470w-3)","N/A","Information about the location, character, or ownership of a historic resource","1"
"Department of Energy","Agency Overall","2022","16 U.S.C. 470hh","Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 29- 30 (D.D.C. 2003), summary affirmance granted, No. 03- 5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004); Starkey v. U.S. Dep’t of the Interior, 238 F. Supp. 2d 1188, 1192-94 (S.D. Cal. 2002).","Information pertaining to the nature and location of certain archaeological resources","1"
"Department of Energy","Agency Overall","2022","5 U.S.C. app. § 105","N/A","Financial disclosure reports and applications to inspect financial disclosure reports","1"
"Department of Energy","Agency Overall","2022","26 U.S.C. 6103, 6105","Nosal v. IRS, 523 F. Supp. 3d 72, 79 (D.D.C. 2021); Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Elec. Priv. Info. Ctr. v. IRS, 910 F.3d 1232, 1237 (D.C. Cir. 2018); Leonard v. U.S. Dep’of Treasury, 590 F. App’x. 141, 143-44 (3d Cir. 2014) (per curiam); Pac. Fisheries, Inc. v. IRS, 395 F. App’x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","15"
"Department of Energy","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))","Legal and Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, At *3-4 (E.D. Cal. May 4, 2001) (dictum). ","Contractor bid or proposal information; source selection information","2"
"Department of Energy","Agency Overall","2022","50 U.S.C. § 3024(i)(1) (formerly at 50 U.S.C. § 403- 1(i)(1))","CIA v. Sims, 471 U.S. 159, 167 (1985).","Intelligence sources and methods","1"
"Department of Energy","Agency Overall","2022","5 U.S.C. app. § 107(a)(2)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Boyd v. Exec. Off. for U.S. Att'ys, 161 F. Supp. 3d 1, 7 (D.D.C. 2015); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012).","Confidential financial disclosure report pertaining to certain government employees","1"
"Department of Energy","Agency Overall","2022","16 U.S.C. §824o-1(d)","N/A","Information pertaining to Critical Electric Infrastructure Security","1"
"Department of Energy","Agency Overall","2022","31 U.S.C. § 3730(b)(2)","N/A","Records pertaining to civil actions for false claims against the United States Government","1"
"Department of Health and Human Services","Agency Overall","2022","25 U.S.C. § 1675(a)(3)","N/A","Medical quality assurance records","6"
"Department of Health and Human Services","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","32"
"Department of Health and Human Services","Agency Overall","2022","10 U.S.C. § 3309(b) (formerly at 10 U.S.C. § 2305(g)) ","Roman v. NSA, Nos. 09-2947, 09-4281, 09-3344, 09-2504, 09-5633, 2012 WL 569747, at *7 (E.D.N.Y. Feb. 22, 2012); Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011)","Certain contractor proposals 
","1"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 1395bb(b)","N/A","Certain information related to Accreditation Surveys","1"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 290dd-2","N/A","Confidentiality of patient records maintained in connection with substance abuse education, prevention, training, treatment, rehabilitation, or research","2"
"Department of Health and Human Services","Agency Overall","2022","5 U.S.C. app. 3 § 7(b)","Wash. Post Co. v. Special Inspector Gen. for Afg. Reconstr., 486 F. Supp. 3d 141, 166 (D.D.C. 2020)","Names of employees who provide information or complaints to the Inspector General","27"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 11137(b)(1)","N/A","National Practitioner Data Bank information","2"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 1306c(e)","N/A","Information contained on the Death Master File","1"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 262a(h)(1)","Civ. Beat L. Ctr. for the Pub. Int. v. CDC, 929 F.3d 1079, 1084-85 (9th Cir. 2019)","Certain categories of information relating to biological agents and toxins","39"
"Department of Health and Human Services","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))","Legal & Safety Emp. Rsch., Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum)","Contractor bid or proposal information; source selection information","11"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. §242m(d)","N/A","Identifiable information for certain research and statistical activities","27"
"Department of Health and Human Services","Agency Overall","2022","26 U.S.C. §§6103, 6105","Nosal v. IRS, 523 F. Supp. 3d 72, 79 (D.D.C. 2021); Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Elec. Priv. Info. Ctr. v. IRS, 910 F.3d 1232, 1237 (D.C. Cir. 2018); Leonard v. U.S. Dep’of Treasury, 590 F. App’x. 141, 143-44 (3d Cir. 2014) (per curiam); Pac. Fisheries, Inc. v. IRS, 395 F. App’x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third Parties, and certain tax convention information","58"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 1320c-9(a)","N/A","Information related to Quality Improvement Organization records.","2"
"Department of Health and Human Services","Agency Overall","2022","21 U.S.C. § 331(j)","Anderson v. HHS, 907 F.2d 936, 950-51 (10th Cir. 1990)","Certain information “concerning any method or process which as a trade secret is entitled to protection”","13"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 282(j)(6)","N/A","Information submitted for publication on clinicaltrials.gov that is not otherwise publicly available","40"
"Department of Health and Human Services","Agency Overall","2022","21 U.S.C. § 350d(a)4","N/A","Food Registration Documents","8"
"Department of Health and Human Services","Agency Overall","2022","15 U.S.C. § 3710a(c)","Pub. Citizen Health Rsch. Grp. v. NIH, 209 F. Supp. 2d 37, 43, 51 (D.D.C. 2002); DeLorme Pub. Co., Inc. v. NOAA, 917 F. Supp. 867, 871-72 (D. Me. 1996), appeal dismissed per stipulation, No. 96-1601 (1st Cir. July 8, 1996).","""[T]rade secrets or commercial or financial information that is privileged or confidential, under the meaning of section 552(b)(4) of Title 5, which is obtained in the conduct of research or as a result of activities under this chapter,"" which pertains to cooperative research and development agreements for the purpose of technological and industrial innovation","2"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 247d-6b(d)","N/A","Information identifying the location at which materials in the stockpile under subsection (a) of this section are stored","8"
"Department of Health and Human Services","Agency Overall","2022","35 U.S.C. § 209(f)","N/A","Plans for development or marketing of a federally owned invention","1"
"Department of Health and Human Services","Agency Overall","2022","42 U.S.C. § 1396r–8(b)(3)(D)","N/A","Information disclosed by manufacturers or wholesalers which discloses the identity of a specific manufacturer or wholesaler, or prices charged for drugs by such manufacturer or wholesaler","2"
"Office of Personnel Management","Agency Overall","2022","50 U.S.C. § 3024(i)(1) (formerly at 50 U.S.C. § 403- 1(i)(1)) ","CIA v. Sims, 471 U.S. 159, 167 (1985).","Intelligence sources and methods ","1"
"Defense Nuclear Facilities Safety Board","Agency Overall","2022","N/A","N/A","N/A","0"
"National Council on Disability","Agency Overall","2022","N/A","N/A","N/A","0"
"Small Business Administration","Agency Overall","2022","26 U.S.C. § 6103, 6105","Nosal v. IRS, 523 F. Supp. 3d 
72, 79 (D.D.C. 2021); Church 
of Scientology v. IRS, 484 U.S. 
9, 15 (1987) (26 U.S.C. 
§ 6103); Elec. Priv. Info. Ctr. v. 
IRS, 910 F.3d 1232, 1237 (D.C. 
Cir. 2018); Leonard v. U.S. 
Dep’of Treasury, 590 F. App’x. 
141, 143-44 (3d Cir. 2014) (per 
curiam); Pac. Fisheries, Inc. v. 
IRS, 395 F. App’x. 438, 440 
(9th Cir. 2010) (unpublished 
disposition) (26 U.S.C. 
§§ 6103, 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","2"
"Armed Forces Retirement Home","Agency Overall","2022","N/A","N/A","N/A","0"
"Office of the United States Trade Representative","Agency Overall","2022","50 U.S.C. § 4565(c) (formerly at 50 U.S.C. app. § 2170(c))","N/A","Information or documentary material filed with the Committee on Foreign Investment in the United States","2"
"Consumer Product Safety Commission","Agency Overall","2022","15 U.S.C. 2074(c)","N/A","Information that identifies persons or those treating injured persons, absent consent","27"
"Consumer Product Safety Commission","Agency Overall","2022","15 U.S.C. §§ 2055(a)(2), 2055(b)(1), 2055(b)(5) ","Consumer Prod. Safety
Comm’n v. GTE Sylvania, Inc.,
447 U.S. 102, 122-23 (1980)
(15 U.S.C. § 2055(b)(1));
Mulloy v. Consumer Prods.
Safety Comm’n, No. 85-3720,
1986 WL 17283, at *1 (6th Cir.
July 22, 1986) (per curiam)
(unpublished disposition) (15
U.S.C. § 2055(a)(2) and 15
U.S.C. § 2055(b)(5)).","Certain information
reported to, or otherwise
obtained by, the Consumer
Product Safety
Commission which either
contains or relates to a
trade secret or is “subject to
section 552(b)(4) of Title
5” ","88"
"Department of Defense","Agency Overall","2022","5 U.S.C. § 574 (j)","N/A","Dispute resolution communications","2"
"Department of Defense","Agency Overall","2022","5 U.S.C. §§ 7114(b)(4), 7132","Dubin v. Dep’t of Treasury, 555 F. Supp. 408, 412 (N.D. Ga. 1981) (5 U.S.C. § 7114(b)(4)), aff’d, 697 F.2d 1093 (11th Cir. 1983) (unpublished table decision); NTEU v. OPM, No. 76-695, slip op. at 3-4 (D.D.C. July 9, 1979) (5 U.S.C. § 7114(b)(4) and 5 U.S.C. § 7132).","Certain labor relations training and guidance materials","3"
"Department of Defense","Agency Overall","2022","5 U.S.C. app. 4 § 107(a)(2)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Boyd v. Exec. Off. for U.S. Att'ys, 161 F. Supp. 3d 1, 7 (D.D.C. 2015); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012).","Confidential financial disclosure report pertaining to certain government employees","1"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 128","N/A","Unclassified special nuclear weapons information","5"
"Department of Defense","Agency Overall","2022","10 U.S.C § 130(a)","Newport Aeronautical Sales v. Dep't of the Air Force, 684 F.3d 160, 165 (D.C. Cir. 2012); Chenkin v. Dep't of the Army, No. 93-494, 1994 U.S. Dist. LEXIS 20907, at *8 (E.D. Pa. Jan. 14, 1994), aff'd, 61 F.3d 894 (3d Cir. 1995) (unpublished table decision).","Certain “technical data with military or space application in the possession of, or under the control of, the Department of Defense”","121"
"Department of Defense","Agency Overall","2022","10 U.S.C § 130b","Freedom Watch, Inc. v. NSA, 197 F. Supp. 3d 165, 174 (D.D.C. 2016); Hiken v. DOD, 521 F. Supp. 2d 1047, 1062 (N.D. Cal. 2007); O’Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Personally identifiable information pertaining to “any member of the armed forces assigned to an overseas unit, a sensitive unit, or a routinely deployable unit” and “any employee of the Department of Defense or of the Coast Guard whose duty station is with any such unit”","1060"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 130c","ACLU v. DOD, 389 F. Supp. 2d 547, 554 (S.D.N.Y. 2005); Nat’l Inst. of Military Justice v. DOD, 404 F. Supp. 2d 325, 335-37 (D.D.C. 2005), aff’d on other grounds, 512 F.3d 677 (D.C. Cir. 2008); Gerstein v. DOD, No. 03-5193, slip op. at 8 (N.D. Ca. Dec. 21, 2004).","Certain “sensitive information of foreign governments” and international organizations","27"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 130d","N/A","Confidential information shared with State and local personnel","2"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 130e","N/A","DoD Critical Infrastructure Security information","63"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 424","Hamdan v. DOJ, 797 F.3d 759, 776 (9th Cir. 2015); Freedom Watch, Inc. v. NSA, 197 F. Supp. 3d 165, 174 (D.D.C. 2016); Wickwire Gavin, P.C. v. Def. Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency, the National Reconnaissance Office, and the National Geospatial Intelligence Agency","427"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 455","N/A","Maps, charts and geodetic data","4"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 1102(f)","Goodrich v. Dep't of the Air Force, 404 F. Supp. 2d 48, 50-51 (D.D.C. 2005); Dayton Newspapers, Inc. v. Dep't of the Air Force, 107 F. Supp. 2d 912, 917 (S.D. Ohio 1999).","Medical quality assurance records created by or for the Department of Defense as part of a medical quality assurance program","2"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 2371(i)","N/A","Research projects: Transactions other than contracts and grants","2"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 2485(h)","N/A","Limitations on release of Commissary Commercially Valuable Information","1"
"Department of Defense","Agency Overall","2022","10 USC § 2640(h)","N/A","Safety-related information voluntarily provided by an air carrier","1"
"Department of Defense","Agency Overall","2022","10 U.S.C. § 3309 (formerly 10 U.S.C § 2305(g))","Roman v. NSA, Nos. 09-2947, 09-4281, 09-3344, 09-2504, 09-5633, 2012 WL 569747, at *7 (E.D.N.Y. Feb. 22, 2012); Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011).","Certain contractor proposals","139"
"Department of Defense","Agency Overall","2022","15 U.S.C. § 638 (k)(4)","N/A","Information contained within a Small Business Innovative Research (SBIR) and Small Business Technology Transfer (STTR) program evaluation databases","8"
"Department of Defense","Agency Overall","2022","15 U.S.C. § 3710a(c)","Pub. Citizen Health Rsch. Grp. v. NIH, 209 F. Supp. 2d 37, 43, 51 (D.D.C. 2002); DeLorme Pub. Co., Inc. v. NOAA, 917 F. Supp. 867, 871-72 (D. Me. 1996), appeal dismissed per stipulation, No. 96-1601 (1st Cir. July 8, 1996).","“[T]rade secrets or commercial or financial information that is privileged or confidential, under the meaning of section 552(b)(4) of Title 5, which is obtained in the conduct of research or as a result of activities under this chapter,” which pertains to cooperative research and development agreements for the purpose of technological and industrial innovation","1"
"Department of Defense","Agency Overall","2022","16 U.S.C. § 470hh","Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004); Starkey v. U.S. Dep’t of the Interior, 238 F. Supp. 2d 1188, 1193-94 (S.D. Cal. 2002).","Information pertaining to the nature and location of certain archaeological resources","33"
